Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
54.49895716,246.0532,468.2161,-43.47929,-0.6753495,0.6040275,1.186634
54.50146627,250.4927,473.7934,-41.09731,-0.7524326,0.4545038,1.156311
54.50397587,261.3448,476.1323,-37.67702,-0.9768317,0.3687623,1.100224
54.50648499,276.3898,471.5745,-34.07351,-1.149838,0.5235787,1.206028
54.50899458,289.4001,468.8758,-30.77537,-1.355541,0.6404251,1.278859
54.5115037,298.7107,466.7168,-28.08801,-1.492554,0.6899349,1.33213
54.51401281,303.8285,462.7587,-27.47724,-1.497748,0.9086793,1.388422
54.51652241,303.2736,459.1005,-30.59214,-1.555614,1.074821,1.400641
54.51903153,301.1154,453.8231,-36.51657,-1.57689,1.309069,1.460592
54.5215416,294.9495,450.7046,-44.94513,-1.455072,1.501694,1.43444
54.52405071,285.0222,451.1843,-56.36644,-1.316373,1.513992,1.372091
54.52656031,275.7116,453.8231,-68.82607,-1.282923,1.51695,1.208996
54.52906942,267.8808,451.7241,-81.40783,-1.352985,1.56081,1.084327
54.53157902,261.8997,444.0478,-93.80637,-1.343825,1.675352,1.199901
54.53408814,251.6642,439.7898,-104.9223,-1.292574,1.777979,1.273949
54.53659773,237.4208,438.0507,-116.1604,-1.37035,1.816744,1.230479
54.53910685,225.7671,434.1526,-129.4751,-1.343026,1.79573,1.304965
54.54161596,216.3331,430.6743,-141.9958,-1.204645,1.75239,1.314084
54.54412556,209.7972,424.1374,-146.3933,-1.197868,1.75231,1.162769
54.54663467,209.3039,407.5254,-145.0496,-1.375006,1.941028,1.322093
54.54914475,204.741,390.4337,-150.3633,-1.447733,2.070646,1.715368
54.55165386,188.5245,376.8802,-158.181,-1.377954,2.026522,1.943455
54.55918217,140.1215,336.3398,-134.0558,-0.9774538,1.368761,1.928106
54.56169128,128.2211,338.1389,-123.5506,-0.8929728,1.349124,2.110888
54.56420088,109.0449,342.3369,-117.6873,-1.135513,1.192624,1.926675
54.56671,92.27339,332.3817,-114.267,-1.398619,1.162058,1.929904
54.56921911,76.36514,307.6737,-108.648,-1.432833,1.233657,2.233391
54.57172871,55.09248,265.8139,-98.20388,-1.347408,1.466983,2.607096
54.57423878,28.57872,212.3797,-88.0041,-1.343873,1.577051,2.752632
54.57674789,3.421479,155.0474,-79.51446,-1.601543,1.611946,2.654003
54.57925701,-15.07649,108.8098,-78.96477,-1.832587,1.589903,2.215361
54.58176661,-16.30969,96.87555,-83.36228,-2.156109,1.506946,1.888489
54.58427572,-22.53734,96.63566,-87.33225,-2.378964,1.616192,1.86618
54.58678532,-44.24162,70.72818,-85.68319,-1.852465,1.631107,2.24588
54.58929443,-58.48506,35.82505,-74.87264,-1.343167,1.412448,2.633111
54.59180451,-65.02101,0.08232195,-62.53518,-1.298513,1.293905,2.632574
54.59431315,-71.31032,-42.25722,-54.90061,-1.354488,1.127075,2.548758
54.59682226,-75.93481,-87.89516,-50.80848,-1.225358,0.9250161,2.40708
54.59682226,-75.93481,-87.89516,-50.80848,-1.225358,0.9250161,2.40708
54.59933186,-78.27789,-128.7354,-46.53312,-1.059104,0.7577067,2.231134
54.60435104,-81.11424,-183.1292,-50.13664,-0.6043718,0.3739708,1.651153
54.60435104,-81.11424,-183.1292,-50.13664,-0.6043718,0.3739708,1.651153
54.60686016,-75.81149,-203.0995,-49.22049,-0.3725812,0.2406467,1.39625
54.60936976,-71.37198,-216.0532,-53.31262,-0.3422491,0.2020014,1.329428
54.61187887,-69.76882,-224.9289,-61.6801,-0.1383172,0.09128204,1.139721
54.61438847,-63.91113,-231.8856,-64.79501,0.02467837,0.05624454,0.976685
54.61689758,-58.17676,-236.5034,-68.76498,-0.09084206,0.1647682,0.9979814
54.61940718,-58.85502,-241.0611,-79.45338,0.03216547,0.1312052,0.9681722
54.62191629,-59.04,-245.0192,-85.31673,0.153943,0.06293806,0.8099713
54.62442541,-53.36729,-248.8574,-88.55379,0.04189489,0.1750339,0.7699007
54.62693501,-53.30563,-252.1558,-98.26495,0.09251458,0.1674231,0.768944
54.62944508,-54.84713,-255.3342,-103.7618,0.1697313,0.1959173,0.7608793
54.63195419,-56.51194,-257.0734,-107.06,0.1444253,0.223713,0.700458
54.63446331,-57.37518,-258.5727,-110.1749,0.1537766,0.2102844,0.6369466
54.6369729,-55.77202,-260.2519,-109.3809,0.2066472,0.1849579,0.5270662
54.63948202,-54.97044,-261.8711,-111.2132,-0.000121823,0.3546103,0.6845064
54.64199162,-61.75303,-261.9311,-119.2753,0.09427699,0.2975927,0.658078
54.64450073,-66.43919,-262.5308,-120.8633,0.09706546,0.3065819,0.5697064
54.64701033,-68.90558,-262.3509,-121.474,0.0593309,0.3765216,0.5629514
54.64951944,-71.24866,-261.2714,-122.6956,0.03973397,0.4022575,0.5551406
54.65202856,-74.20834,-261.2714,-122.7566,0.03960543,0.4144524,0.5417288
54.65453816,-77.41465,-261.991,-122.207,0.02628381,0.4630638,0.5374736
54.65704823,-80.99092,-262.7707,-121.9016,0.03207732,0.4752469,0.5365797
54.65955734,-81.91582,-263.7902,-119.3364,0.0768522,0.4269912,0.4420049
54.66206646,-81.23756,-267.6283,-114.267,-0.04614719,0.5713273,0.5265321
54.66457605,-88.63675,-269.1276,-116.8933,-0.02982282,0.5817847,0.644904
54.66708517,-95.7893,-268.7078,-116.8933,0.000335598,0.5645826,0.5623444
54.66959477,-99.92051,-270.2071,-115.061,-0.0551546,0.5995717,0.5027145
54.67210388,-102.8802,-272.3061,-114.1449,-0.02150334,0.6035416,0.5165021
54.67461348,-107.5047,-274.2251,-110.7856,-0.009949435,0.6423113,0.58976
54.67712259,-112.3758,-275.0048,-107.6707,-0.05408657,0.6593001,0.5458133
54.67963171,-116.1371,-276.564,-105.1055,-0.06834282,0.6763129,0.5320765
54.6821413,-119.5284,-278.723,-101.8685,-0.07270323,0.6898952,0.5414248
54.68465138,-122.488,-280.4621,-98.26495,-0.06448895,0.6884869,0.5321643
54.68716049,-125.2627,-282.2013,-94.2339,-0.06261849,0.6890078,0.5210396
54.68966961,-127.7291,-284.1203,-89.71424,-0.06366687,0.6914621,0.5109233
54.6921792,-129.7639,-286.1594,-84.76704,-0.06271638,0.6914739,0.5075331
54.69468832,-131.737,-287.8985,-79.88091,-0.05891331,0.6983226,0.4974211
54.69719791,-132.7852,-289.2179,-74.93372,-0.06671128,0.7138489,0.5029494
54.69970703,-133.7101,-290.1774,-69.92544,-0.05999875,0.7207112,0.4913647
54.70221663,-135.0667,-290.7771,-64.97824,-0.0347506,0.7339342,0.4898442
54.70472574,-135.005,-290.6572,-59.23704,-0.008060699,0.6363925,0.4321444
54.70723486,-130.9354,-293.176,-48.97618,-0.07055704,0.7421829,0.4505794
54.70974493,-133.2169,-294.7352,-45.12836,-0.1239387,0.7650876,0.5556076
54.71225452,-134.2651,-293.4758,-41.70808,-0.06621444,0.7279367,0.5112977
54.71476364,-133.9568,-293.9556,-35.35611,-0.06065754,0.7314633,0.4706942
54.71727276,-132.7236,-294.4953,-28.69877,-0.06645975,0.7353169,0.4780263
54.71978235,-131.1821,-294.7952,-22.1025,-0.09176535,0.7454368,0.4821904
54.72229147,-128.2224,-294.9151,-16.66669,-0.1163653,0.7260231,0.4319367
54.72480106,-126.1876,-296.4144,-9.276433,-0.03979656,0.7420607,0.5397389
54.72731018,-125.571,-295.5748,-1.519713,-0.08130088,0.7516945,0.5222793
54.72981978,-122.9813,-294.6153,5.198707,-0.1113489,0.7444455,0.4634881
54.73232889,-120.5766,-295.6348,12.34466,-0.1204977,0.7550673,0.4829939
54.73483801,-118.5418,-296.4744,19.55169,-0.1242918,0.7637628,0.5019555
54.73734808,-116.2604,-296.4144,26.5755,-0.1267356,0.7744477,0.5054615
54.73985767,-114.0406,-296.0546,33.53822,-0.1330588,0.7841429,0.5104381
54.74236679,-112.4375,-295.5148,40.01234,-0.1408476,0.8069537,0.5208697
54.74487591,-111.2043,-294.6153,46.05891,-0.143215,0.8015766,0.5280851
54.7473855,-108.9229,-293.5958,52.41087,-0.1845992,0.7965894,0.5215976
54.74989462,-106.7648,-294.4354,58.94606,-0.2050055,0.8285766,0.5413997
54.75240421,-105.4082,-294.2554,64.93156,-0.2049143,0.8445758,0.562818
54.75491333,-103.8051,-293.056,70.61168,-0.2107647,0.8494192,0.5633944
54.75742292,-102.2636,-292.0365,75.68103,-0.2233488,0.8561538,0.5766073
54.75993204,-100.8454,-290.8971,80.62823,-0.2407852,0.8628672,0.5917912
54.76244116,-99.85885,-289.4578,85.20897,-0.2528799,0.8768903,0.608937
54.76495123,-98.99561,-287.8385,89.24002,-0.2644699,0.8943093,0.6304612
54.76746082,-98.13237,-285.9794,92.78246,-0.2920878,0.8907717,0.6461092
54.76996994,-96.77586,-284.5401,96.56921,-0.3377482,0.9124535,0.6679436
54.77247906,-96.22092,-283.8805,99.98949,-0.3575121,0.9317515,0.7050148
54.77498865,-96.0976,-282.4412,102.7379,-0.377294,0.9393956,0.7337577
54.77749777,-95.72764,-281.1818,105.181,-0.4035294,0.9480384,0.7437139
54.78000736,-95.481,-280.1023,107.2576,-0.4354948,0.9590501,0.7711357
54.78251648,-95.35768,-279.2027,109.2121,-0.4621185,0.9671685,0.7955878
54.78502607,-95.1727,-278.723,110.9222,-0.487246,0.9728487,0.8243537
54.78753519,-94.98772,-278.3032,112.327,-0.5080768,0.9800322,0.841502
54.79004526,-94.8644,-277.5835,113.6096,-0.533244,0.9789253,0.8610204
54.79255438,-94.43278,-277.4036,114.6479,-0.5588898,0.977328,0.8815042
54.79506397,-94.00116,-276.8639,115.3197,-0.5767481,0.9849871,0.9068491
54.79757309,-93.50788,-276.3841,115.7472,-0.5903025,0.9888023,0.9190747
54.80008221,-92.398,-276.0842,116.1748,-0.6144594,0.9891424,0.9448814
54.8025918,-91.41145,-275.5445,116.2359,-0.6357641,0.9943759,0.9629811
54.80510092,-89.99326,-275.3046,116.4191,-0.6609674,1.009802,0.9850766
54.80761051,-88.45177,-275.1847,116.6023,-0.6822527,1.015028,1.006076
54.81011963,-86.54031,-275.1847,116.6023,-0.704065,1.018811,1.020299
54.81262922,-84.07391,-275.1247,116.6634,-0.7247607,1.014768,1.052318
54.81513834,-81.4842,-275.2446,117.0299,-0.7494214,1.017543,1.076703
54.81764746,-78.33955,-275.4845,117.3963,-0.7775392,1.031499,1.098807
54.82015753,-74.94825,-275.8443,117.8238,-0.8032116,1.044488,1.122333
54.82266712,-71.4953,-276.3241,118.6789,-0.8273729,1.067665,1.15851
54.82517624,-67.91902,-276.8039,119.4118,-0.852994,1.079662,1.189274
54.82768536,-64.28109,-277.2837,120.2669,-0.8811167,1.093135,1.210407
54.83019495,-60.2732,-278.0633,121.3052,-0.9194957,1.112904,1.228783
54.83270407,-55.957,-278.7829,122.71,-0.9568377,1.129737,1.255337
54.83521366,-51.57915,-279.9224,124.2369,-0.9956197,1.14753,1.285295
54.83772278,-47.38628,-281.1818,126.0081,-1.032031,1.159524,1.303096
54.84023237,-43.37838,-281.9614,127.7182,-1.070415,1.175894,1.319022
54.84274149,-39.49381,-282.741,129.8559,-1.108346,1.189363,1.328635
54.84525156,-35.48592,-283.1008,131.9325,-1.148215,1.197479,1.33676
54.84776068,-31.35471,-284.0004,134.3756,-1.195442,1.228427,1.347099
54.85027027,-27.90175,-284.9599,136.7576,-1.224137,1.247761,1.358145
54.85277939,-24.69544,-284.9599,138.7731,-1.250383,1.263695,1.370105
54.85528851,-21.48912,-284.1203,141.094,-1.276697,1.291316,1.377347
54.8577981,-18.40613,-283.1008,143.2317,-1.304973,1.322824,1.384158
54.86030722,-16.00139,-281.6016,145.1861,-1.323931,1.353363,1.401519
54.86281681,-13.65831,-279.3227,147.2017,-1.386325,1.366315,1.390538
54.86532593,-10.63698,-278.4231,149.889,-1.452128,1.424442,1.400804
54.86783552,-9.77374,-278.0633,152.271,-1.499716,1.463601,1.433939
54.87034464,-9.46544,-276.1442,154.1033,-1.543124,1.514025,1.442503
54.87285471,-9.527101,-274.1052,156.0578,-1.626042,1.55658,1.432456
54.87536383,-9.958719,-273.4455,158.623,-1.725624,1.612243,1.410586
54.87787342,-11.80852,-273.8053,161.6768,-1.805035,1.579949,1.379487
54.88038254,-13.10337,-272.2461,166.3797,-1.862561,1.407134,1.352166
54.88289166,-10.02038,-268.1681,174.0143,-1.86329,1.152933,1.266098
54.88540125,-3.29945,-264.6298,182.0153,-2.070952,1.113146,1.334523
54.88791037,-0.2164551,-261.1514,186.1074,-2.088879,1.045523,1.313228
54.89042044,3.236499,-261.2114,192.7037,-2.133286,1.121888,1.257295
54.89292908,6.134515,-263.9701,199.4832,-2.164492,1.197788,1.210919
54.89543867,8.477591,-266.5488,206.2627,-2.24261,1.346787,1.242462
54.89794779,7.860992,-265.3494,208.5225,-2.399401,1.403152,1.251496
54.90045786,5.641235,-266.189,211.271,-2.450653,1.498942,1.200155
54.90296698,0.955083,-266.8487,213.5308,-2.474448,1.565592,1.166195
54.90547657,-4.594308,-264.21,214.508,-2.51791,1.621079,1.096038
54.90798569,-11.31524,-261.2114,215.4852,-2.58846,1.605965,1.015743
54.91049481,-18.52945,-258.9325,217.5008,-2.646441,1.601127,0.9282
54.9130044,-26.66855,-256.2938,219.272,-2.639176,1.550333,0.825681
54.91551352,-33.75944,-252.3957,221.3486,-2.631858,1.453363,0.7086985
54.91802311,-39.86377,-248.4975,223.6695,-2.629082,1.341864,0.5601985
54.92053223,-45.3515,-245.9188,225.6239,-2.575671,1.183878,0.3944166
54.92304182,-48.24952,-242.5005,228.1281,-2.415789,0.9927582,0.1999267
54.92555142,-49.29773,-238.0026,228.2502,-2.475678,0.9781827,0.1132706
54.92806101,-50.59259,-229.3668,222.8144,-2.638543,0.8017053,0.04760101
54.93057013,-49.97599,-218.632,218.3558,-3.013295,0.8083296,-0.1842427
54.93307972,-50.65425,-216.7129,208.95,-3.255514,0.7448762,-0.4211957
54.93558884,-51.27085,-219.1717,197.8341,-3.446935,0.5958231,-0.5970405
54.93809795,-46.5847,-217.7324,185.3134,-3.61592,0.3887063,-0.8659294
54.94060755,-35.67089,-212.6949,170.3497,-3.762299,0.1383382,-1.121885
54.94311667,-19.39268,-206.3379,153.5536,-3.865346,-0.1371601,-1.385677
54.94562626,2.003301,-200.041,135.9636,-3.970196,-0.430394,-1.563605
54.94813538,27.77714,-193.1443,118.9843,-4.023365,-0.7609068,-1.74327
54.95064497,56.38733,-189.7859,104.6924,-4.003716,-0.9866521,-1.897362
54.95315456,86.23072,-188.6465,90.03402,-4.013353,-1.109157,-1.942453
54.95566416,115.1492,-185.8878,72.87151,-3.995181,-1.206517,-1.890867
54.95817328,140.7381,-179.4109,56.19762,-4.070576,-1.171009,-1.797624
54.96068287,160.5926,-169.2159,38.24112,-4.150717,-1.057154,-1.721463
54.96319199,174.4044,-157.1017,20.46784,-4.112496,-0.9482952,-1.628404
54.9657011,181.9269,-145.1675,9.168682,-3.729336,-0.6586172,-1.598168
54.9682107,183.0368,-135.1523,-3.901698,-3.426462,-0.3812359,-1.428722
54.97071982,181.2486,-116.5613,-20.51451,-3.237323,-0.1441225,-1.260702
54.97322941,175.3293,-93.23259,-36.9441,-3.107401,0.1347068,-1.124189
54.97573853,161.6408,-70.92337,-52.64078,-2.990462,0.4250947,-0.9589482
54.97824812,141.293,-50.3533,-68.09315,-2.85808,0.6872184,-0.7535099
54.98075771,114.9026,-29.48339,-82.38506,-2.699307,0.8930261,-0.5575258
54.98326731,84.75089,-8.433563,-95.15005,-2.545676,1.060053,-0.4218021
54.98577642,52.50276,12.61627,-106.6935,-2.400382,1.197924,-0.3099758
54.9882865,19.08309,32.70656,-116.5268,-2.245532,1.307715,-0.2381251
54.99079514,-13.04171,49.25856,-124.9554,-1.592568,1.404529,-0.3360899
54.99330425,-45.28984,66.3503,-138.0258,-0.9293775,1.97604,0.380906
54.99581385,-104.1134,123.0229,-161.4792,-1.119985,1.66281,0.6862383
54.99832296,-159.6073,170.4,-174.7328,-1.365436,0.7597328,-0.5147376
55.00083256,-181.6815,140.8343,-171.1293,-0.8157264,0.4615853,-0.3808593
55.00334168,-192.287,98.43479,-161.8456,-0.1894585,0.2620563,0.4835812
55.00585175,-182.9764,101.5533,-157.6924,-0.1211051,0.4234338,0.8161271
55.00836086,-162.4436,120.9839,-154.8218,0.03702058,0.5195639,0.7157781
55.01087046,-149.8034,117.7455,-148.0423,0.3806511,0.3118667,0.7801552
55.01337957,-121.2548,106.1711,-137.5372,0.8174754,-0.0331836,1.036734
55.01588917,-72.97514,102.093,-120.3136,1.382094,-0.06824777,1.417581
55.01839829,-24.32548,107.6104,-97.16558,2.167767,0.1650298,1.586655
55.0209074,9.09419,121.2238,-70.10867,2.92148,0.586054,1.72301
55.023417,24.26252,147.4311,-46.04451,3.219821,1.148814,1.569063
55.02592611,34.25143,180.5951,-38.28779,3.134594,1.586775,0.8186523
55.02843571,53.9826,210.9404,-46.41097,2.992255,1.633429,0.07068986
55.03094482,76.48846,246.0835,-57.77121,2.51053,1.023462,-0.0102062
55.03345442,93.32161,295.5595,-54.35092,1.673864,0.5047086,-0.08354923
55.03847361,106.1469,358.8889,-55.38922,-0.2387374,0.05223576,0.2886271
55.03847361,106.1469,358.8889,-55.38922,-0.2387374,0.05223576,0.2886271
55.04098272,102.6323,368.7242,-62.71841,-1.084168,-0.0311647,0.7898313
55.04349232,97.0212,374.1216,-65.589,-2.083978,-0.2917656,1.33016
55.04600143,89.56036,370.1035,-65.77223,-2.991258,-0.3418277,1.838942
55.04851055,77.41336,353.3116,-63.69563,-3.658452,-0.3645599,2.247026
55.05102015,68.90429,322.6664,-59.72565,-4.040445,-0.3275763,2.695966
55.05352926,64.40312,285.6043,-54.35092,-4.296518,-0.2998508,3.125943
55.05603886,62.79996,242.7251,-52.70185,-4.300682,-0.2957583,3.2333
55.05854797,65.513,198.6464,-55.99998,-3.994975,-0.3088796,3.249607
55.06105804,66.12959,159.2454,-60.27534,-3.484054,-0.1764834,3.319351
55.06356716,62.30668,125.2418,-67.72668,-2.949007,-0.09779271,3.11389
55.06607676,58.42211,99.39433,-77.01032,-2.463054,-0.3261638,2.694165
55.06858587,61.69008,81.40302,-78.17078,-1.937929,-0.2402624,2.317295
55.07109547,62.49166,65.45073,-77.13247,-1.330041,-0.1022998,2.046111
55.07360458,66.56122,58.0743,-71.81881,-0.9386153,0.05860697,1.647828
55.0761137,72.48057,59.75349,-59.66458,-0.4421815,0.480505,1.289429
55.0786233,73.89874,62.03239,-45.8002,-0.1579461,1.00083,0.9694218
55.08113241,77.3517,69.2289,-35.60042,0.1554915,1.347728,0.7861959
55.08364201,73.46712,78.88424,-25.82817,0.3647672,1.869018,0.7543306
55.08615208,63.84818,92.79752,-21.12528,0.4474718,2.22356,0.7049299
55.08866119,51.39288,105.5713,-18.19361,0.3855172,2.162078,0.5047513
55.09117031,40.10912,114.1472,-15.26193,0.3298782,1.912409,0.2852971
55.09367991,32.58661,124.7621,-13.7961,0.2663631,1.713511,0.3689201
55.09618902,24.7558,141.1342,-14.46794,0.08407603,1.440014,0.5547238
55.09869862,16.6167,154.5077,-15.26193,-0.2493389,1.258135,0.6672213
55.10120773,6.627794,158.106,-17.9493,-0.5370972,1.110935,0.784528
55.10371685,-3.607749,153.2483,-22.1025,-0.6953205,0.9187578,0.9699653
55.10622644,-12.98005,146.2317,-26.50002,-0.801105,0.7703409,1.233219
55.10873556,-22.10572,138.3155,-30.7143,-0.9032043,0.5368726,1.27815
55.11124516,-27.53179,123.3827,-34.37889,-0.9902041,0.2511606,1.227251
55.11375427,-31.72466,104.6718,-37.37164,-0.7102342,-0.2179881,1.104018
55.11626434,-26.97685,90.69853,-30.46999,-0.5096865,-0.115133,1.09377
55.11877346,-24.07884,87.64001,-31.38614,-0.4022095,0.09835527,1.262204
55.12128305,-27.16183,88.95937,-34.43997,-0.4097509,0.1666273,1.185605
55.12379217,-28.02507,86.08076,-34.68427,-0.5064119,0.3222702,1.066098
55.12630177,-27.16183,81.10316,-32.24121,-0.6276513,0.6516792,1.065905
55.12881088,-26.48357,75.22601,-28.14908,-0.7060004,1.005196,1.01535
55.13132,-25.80532,65.21085,-23.62942,-0.7342229,1.2897,1.006255
55.13382959,-29.44325,53.81636,-21.12528,-0.6326212,1.324269,0.9366822
55.13633871,-32.5879,45.54036,-19.41514,-0.5042346,1.240369,0.8135554
55.13884831,-35.11596,42.12201,-18.92653,-0.3267242,1.112242,0.7393872
55.14135742,-37.64401,45.42041,-19.17083,-0.1920425,1.034322,0.7607639
55.14386749,-40.29539,51.47749,-21.49174,-0.1013565,0.8701497,0.7826166
55.14637661,-42.45348,56.39511,-23.62942,-0.1524684,0.7024819,0.844215
55.1488862,-43.31672,58.25421,-26.43894,-0.258706,0.5215661,0.8776074
55.15139532,-41.03531,55.73543,-28.21016,-0.4498689,0.4126744,0.9790596
55.15390492,-41.03531,49.97821,-29.79815,-0.4886027,0.2793463,0.9432752
55.15641403,-36.78077,41.88213,-26.50002,-0.5660456,0.297094,0.9397094
55.15892315,-34.746,34.98546,-27.04971,-0.5993047,0.2473058,0.9626847
55.16143274,-31.10806,29.64804,-24.91203,-0.5506721,0.2651532,0.8948177
55.16394186,-27.34681,25.39009,-21.91928,-0.5949962,0.3422744,0.9249124
55.16645145,-25.62033,21.8518,-20.39236,-0.5044613,0.3500371,0.8609661
55.16896057,-23.5239,19.27305,-17.52176,-0.4732069,0.3865379,0.8958689
55.17147064,-21.9824,17.95369,-15.38409,-0.3975052,0.390755,0.8677666
55.17397976,-18.65277,17.17406,-13.49071,-0.4096663,0.432983,0.8885698
55.17648935,-17.48123,16.93418,-14.22363,-0.3541821,0.3202585,0.9097502
55.17899847,-14.58321,16.33447,-11.29196,-0.3164244,0.3044252,0.8730538
55.18150806,-11.25358,16.39444,-8.726744,-0.3509357,0.2817623,0.9402794
55.18401718,-10.26702,16.51438,-9.581816,-0.4556224,0.3285689,0.9512254
55.1865263,-8.355562,14.71525,-11.16981,-0.325669,0.2504637,0.8469896
55.18903589,-3.23779,13.9956,-6.650142,-0.373179,0.3109714,0.9020777
55.19154501,-0.03147541,14.29545,-5.9783,-0.3886388,0.2865849,0.9067954
55.1940546,1.510022,13.156,-5.001076,-0.3962352,0.3138806,0.8752252
55.19656372,1.201723,12.37638,-6.405836,-0.4485032,0.3801619,0.9492541
55.19907379,-0.5864145,12.01655,-7.627367,-0.2001562,0.2479765,0.8430755
55.20158291,5.024636,13.27595,-1.641866,-0.292925,0.4933321,0.8399087
55.2040925,8.78589,15.07508,-4.20708,-0.3305992,0.3772812,0.8985198
55.20660162,9.957428,14.65528,-3.962774,-0.3462702,0.3626913,0.8762717
55.20911121,11.25229,14.29545,-3.229856,-0.3492161,0.3660925,0.8739116
55.21162033,12.54714,14.11554,-2.496937,-0.3687519,0.3611963,0.8604869
55.21412945,14.1503,13.63577,-2.069401,-0.3720734,0.3436621,0.8646922
55.21663904,16.0001,13.45586,-1.275406,-0.3686699,0.3402734,0.8626993
55.21914816,17.17163,13.03606,-0.8478705,-0.359418,0.3500189,0.8685201
55.22165775,18.34317,12.85615,-0.2371051,-0.3477736,0.3500704,0.8635961
55.22416782,19.39139,12.61627,0.3736603,-0.3424541,0.3603037,0.8636536
55.22667694,19.94633,12.85615,1.045502,-0.3340871,0.3564087,0.8761145
55.22918606,20.68625,13.27595,1.778421,-0.3462339,0.4279675,0.8401776
55.23169565,22.22775,12.67624,0.8011961,-0.3427505,0.4206619,0.8482946
55.23420477,22.96766,12.37638,0.9233492,-0.3446071,0.40556,0.854445
55.23671436,23.46095,12.61627,1.167655,-0.3471042,0.405576,0.8447996
55.23922348,24.07754,12.61627,1.350885,-0.3485686,0.4152901,0.8487716
55.2417326,24.57082,12.79618,1.656268,-0.3515355,0.408982,0.8385853
55.24424219,25.12576,12.73621,1.96165,-0.3476254,0.410446,0.8419514
55.24675131,25.49572,12.31641,2.205957,-0.3442473,0.4192134,0.84201
55.2492609,25.92734,12.49632,2.450263,-0.3413388,0.4236,0.8425128
55.25177097,26.05066,12.67624,2.450263,-0.3428561,0.4245885,0.834319
55.25428009,26.35896,12.85615,2.572416,-0.3447932,0.4206916,0.8338131
55.25678921,26.54394,12.55629,3.061028,-0.3458034,0.4202165,0.8280174
55.2592988,26.66726,12.67624,3.183181,-0.3462788,0.4289562,0.8339052
55.26180792,26.6056,12.61627,3.305334,-0.3429271,0.4440496,0.8330588
55.26180792,26.6056,12.61627,3.305334,-0.3429271,0.4440496,0.8330588
55.26431751,26.72892,12.61627,3.610717,-0.3429836,0.443585,0.8243561
55.26682663,26.85224,12.31641,3.610717,-0.3361779,0.4382657,0.8208678
55.27184534,26.66726,12.61627,3.9161,-0.3376687,0.4552776,0.8244277
55.27184534,26.66726,12.61627,3.9161,-0.3376687,0.4552776,0.8244277
55.27686405,26.35896,12.61627,3.9161,-0.3284718,0.4631003,0.8210483
55.27686405,26.35896,12.61627,3.9161,-0.3284718,0.4631003,0.8210483
55.27937412,26.35896,12.79618,3.855023,-0.333919,0.4801233,0.8149742
55.28188324,26.11232,12.67624,3.549641,-0.3290972,0.4806419,0.8086588
55.28439236,25.80402,12.67624,3.549641,-0.3222726,0.483575,0.8120163
55.28690195,25.43406,12.55629,3.366411,-0.3193571,0.4908742,0.8149638
55.28941107,25.24908,12.73621,2.877799,-0.3105765,0.4947819,0.8202484
55.29192066,25.0641,13.03606,2.32811,-0.3062151,0.4972326,0.8187879
55.29442978,24.94078,12.97609,2.022727,-0.3115894,0.497223,0.8154474
55.2969389,24.69414,13.03606,1.534114,-0.316984,0.5015936,0.8111832
55.29944849,24.50916,13.33592,0.8622727,-0.3140945,0.5171623,0.8142111
55.30195761,24.1392,13.39589,0.4347368,-0.3170724,0.522519,0.8080043
55.3044672,23.95422,13.51583,-0.05387548,-0.3210364,0.5269055,0.7993795
55.30697727,23.58426,13.93563,-0.4814112,-0.3239287,0.5234846,0.8017854
55.30948639,23.02933,13.9956,-1.0311,-0.3170522,0.5181386,0.8089281
55.31199551,22.65937,14.05557,-1.397559,-0.3160839,0.5084265,0.8035102
55.3145051,22.28941,14.23548,-1.580789,-0.3238698,0.5088866,0.8035761
55.31701422,21.79613,14.11554,-1.702942,-0.3301483,0.5064185,0.8094008
55.31952381,21.42617,14.23548,-2.130478,-0.3360001,0.5025169,0.805543
55.32203293,21.17953,14.17551,-2.191554,-0.3404167,0.497172,0.7973105
55.32454205,20.62459,13.69574,-2.313707,-0.3438393,0.5025113,0.7973894
55.32705164,20.00799,13.63577,-2.558013,-0.3478012,0.5093265,0.7902379
55.32956076,19.32973,13.51583,-2.80232,-0.3424481,0.5078864,0.7896984
55.33207083,18.77479,13.27595,-2.741243,-0.3385728,0.5030473,0.7847882
55.33458042,18.09653,13.21597,-2.863396,-0.3502044,0.5020192,0.7911524
55.33708954,17.60325,12.91612,-3.046626,-0.3540589,0.4961615,0.7940255
55.33959866,16.98666,12.31641,-3.046626,-0.3540903,0.4908289,0.786725
55.34210825,16.6167,11.83664,-2.924473,-0.3574734,0.4908089,0.7901344
55.34461737,16.12342,11.65673,-2.80232,-0.3633369,0.4844825,0.7833535
55.34712696,15.50682,11.35687,-2.43586,-0.3682158,0.4796126,0.7789953
55.34963608,15.01354,10.75716,-2.374784,-0.3653009,0.4830251,0.779972
55.3521452,14.58192,10.39734,-2.252631,-0.361373,0.4849682,0.7862423
55.35465479,13.90366,10.33737,-2.191554,-0.3565313,0.4893662,0.784797
55.35716391,13.2254,9.917569,-1.947248,-0.3584574,0.493239,0.7896825
55.3596735,12.54714,9.437801,-1.580789,-0.3512279,0.4986339,0.7819456
